sensor_reading_id,flight_segment_id,engine_id,aircraft_id,ts,flight_phase,parameter_code,value,unit
SR-000000000867,FS-000000004,,AC-00001,2026-07-24T12:17:46,APPROACH,CABIN_ALTITUDE,2667.1139859705945,ft
SR-000000000868,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,EGT,369.4532801720323,C
SR-000000000869,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,N1,34.74246395462374,pct
SR-000000000870,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,N2,54.309422699135276,pct
SR-000000000871,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,FUEL_FLOW,521.0455283938255,kg_h
SR-000000000872,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,OIL_TEMP,75.11753655156743,C
SR-000000000873,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,OIL_PRESSURE,54.54454954120456,psi
SR-000000000874,FS-000000004,EN-000001,AC-00001,2026-07-24T12:21:16,LANDING,VIBRATION,1.5062949212370536,units_0_5
SR-000000000875,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,EGT,395.6308594873574,C
SR-000000000876,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,N1,35.60336585612986,pct
SR-000000000877,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,N2,56.877185601423484,pct
SR-000000000878,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,FUEL_FLOW,442.00237952497207,kg_h
SR-000000000879,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,OIL_TEMP,69.69441330962835,C
SR-000000000880,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,OIL_PRESSURE,53.29966178728709,psi
SR-000000000881,FS-000000004,EN-000002,AC-00001,2026-07-24T12:21:16,LANDING,VIBRATION,1.3941651405589537,units_0_5
SR-000000000882,FS-000000004,,AC-00001,2026-07-24T12:21:16,LANDING,APU_EGT,79.80792477426488,C
SR-000000000883,FS-000000004,,AC-00001,2026-07-24T12:21:16,LANDING,CABIN_ALTITUDE,250.9551434829753,ft
SR-000000000884,FS-000000004,,AC-00001,2026-07-24T12:21:16,LANDING,BRAKE_TEMPERATURE,840.4574876705011,C
SR-000000000885,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,EGT,377.9803767573982,C
SR-000000000886,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,N1,24.503095631040622,pct
SR-000000000887,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,N2,51.6173241657994,pct
SR-000000000888,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,FUEL_FLOW,218.99921059058778,kg_h
SR-000000000889,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,OIL_TEMP,61.932693613780785,C
SR-000000000890,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,OIL_PRESSURE,12.598218170922673,psi
SR-000000000891,FS-000000004,EN-000001,AC-00001,2026-07-24T12:23:46,TAXI,VIBRATION,1.3624907704481573,units_0_5
SR-000000000892,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,EGT,379.78029488575913,C
SR-000000000893,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,N1,23.18851849361357,pct
SR-000000000894,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,N2,55.872722336400635,pct
SR-000000000895,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,FUEL_FLOW,268.9310718110149,kg_h
SR-000000000896,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,OIL_TEMP,59.1881673326963,C
SR-000000000897,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,OIL_PRESSURE,13.924650003610413,psi
SR-000000000898,FS-000000004,EN-000002,AC-00001,2026-07-24T12:23:46,TAXI,VIBRATION,1.3387758351863952,units_0_5
SR-000000000899,FS-000000004,,AC-00001,2026-07-24T12:23:46,TAXI,APU_EGT,528.3685976493368,C
SR-000000000900,FS-000000004,,AC-00001,2026-07-24T12:23:46,TAXI,CABIN_ALTITUDE,-245.28087702045025,ft
SR-000000000901,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,EGT,362.19192346371887,C
SR-000000000902,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,N1,25.476114561908297,pct
SR-000000000903,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,N2,52.70450998318603,pct
SR-000000000904,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,FUEL_FLOW,334.8835930307158,kg_h
SR-000000000905,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,OIL_TEMP,59.94263327248329,C
SR-000000000906,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,OIL_PRESSURE,15.142203757026047,psi
SR-000000000907,FS-000000005,EN-000003,AC-00002,2026-07-23T20:27:02,TAXI,VIBRATION,,units_0_5
SR-000000000908,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,EGT,337.89526494465014,C
SR-000000000909,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,N1,30.484894619112264,pct
SR-000000000910,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,N2,54.60474513834074,pct
SR-000000000911,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,FUEL_FLOW,91.04880153898114,kg_h
SR-000000000912,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,OIL_TEMP,57.48853116048855,C
SR-000000000913,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,OIL_PRESSURE,12.589653771153026,psi
SR-000000000914,FS-000000005,EN-000004,AC-00002,2026-07-23T20:27:02,TAXI,VIBRATION,0.958477125130395,units_0_5
SR-000000000915,FS-000000005,,AC-00002,2026-07-23T20:27:02,TAXI,APU_EGT,476.58663387964197,C
SR-000000000916,FS-000000005,,AC-00002,2026-07-23T20:27:02,TAXI,CABIN_ALTITUDE,58.32644532465342,ft
SR-000000000917,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,EGT,818.7697371033508,C
SR-000000000918,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,N1,96.32747824809636,pct
SR-000000000919,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,N2,98.6548627713566,pct
SR-000000000920,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,FUEL_FLOW,2908.894928238234,kg_h
SR-000000000921,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,OIL_TEMP,110.35752398390937,C
SR-000000000922,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,OIL_PRESSURE,57.11839933268433,psi
SR-000000000923,FS-000000005,EN-000003,AC-00002,2026-07-23T20:30:02,TAKEOFF,VIBRATION,0.8161413279333073,units_0_5
SR-000000000924,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,EGT,826.734214592003,C
SR-000000000925,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,N1,93.99999571052894,pct
SR-000000000926,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,N2,97.97978032019685,pct
SR-000000000927,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,FUEL_FLOW,2867.048227742591,kg_h
SR-000000000928,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,OIL_TEMP,113.24004751315978,C
SR-000000000929,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,OIL_PRESSURE,55.41363799853555,psi
SR-000000000930,FS-000000005,EN-000004,AC-00002,2026-07-23T20:30:02,TAKEOFF,VIBRATION,0.8558543030944615,units_0_5
SR-000000000931,FS-000000005,,AC-00002,2026-07-23T20:30:02,TAKEOFF,APU_EGT,47.845379225319036,C
SR-000000000932,FS-000000005,,AC-00002,2026-07-23T20:30:02,TAKEOFF,CABIN_ALTITUDE,-138.6353408657996,ft
SR-000000000933,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,EGT,793.2384473014721,C
SR-000000000934,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,N1,92.15391706718522,pct
SR-000000000935,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,N2,94.7052193671167,pct
SR-000000000936,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,FUEL_FLOW,2617.865718971982,kg_h
SR-000000000937,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,OIL_TEMP,116.50908041182032,C
SR-000000000938,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,OIL_PRESSURE,52.095141736294195,psi
SR-000000000939,FS-000000005,EN-000003,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,VIBRATION,0.5843444002637699,units_0_5
SR-000000000940,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,EGT,817.0060803395316,C
SR-000000000941,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,N1,99.45257192294432,pct
SR-000000000942,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,N2,94.73844028794512,pct
SR-000000000943,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,FUEL_FLOW,2335.4817340024747,kg_h
SR-000000000944,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,OIL_TEMP,116.03503100464883,C
SR-000000000945,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,OIL_PRESSURE,57.70797577188345,psi
SR-000000000946,FS-000000005,EN-000004,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,VIBRATION,0.7750999483764547,units_0_5
SR-000000000947,FS-000000005,,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,APU_EGT,83.53634809624437,C
SR-000000000948,FS-000000005,,AC-00002,2026-07-23T20:32:02,INITIAL_CLIMB,CABIN_ALTITUDE,2097.132675848515,ft
SR-000000000949,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,EGT,761.1597644929153,C
SR-000000000950,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,N1,85.47899167914139,pct
SR-000000000951,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,N2,88.19320896848612,pct
SR-000000000952,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,FUEL_FLOW,2012.6670102547366,kg_h
SR-000000000953,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,OIL_TEMP,115.34409629788247,C
SR-000000000954,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,OIL_PRESSURE,60.00783182820212,psi
SR-000000000955,FS-000000005,EN-000003,AC-00002,2026-07-23T23:15:24,CLIMB,VIBRATION,0.6389607928745641,units_0_5
SR-000000000956,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,EGT,705.1279207879314,C
SR-000000000957,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,N1,85.32982304289474,pct
SR-000000000958,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,N2,89.27881422615224,pct
SR-000000000959,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,FUEL_FLOW,1695.9532489802837,kg_h
SR-000000000960,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,OIL_TEMP,113.8497680783018,C
SR-000000000961,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,OIL_PRESSURE,52.3106130955078,psi
SR-000000000962,FS-000000005,EN-000004,AC-00002,2026-07-23T23:15:24,CLIMB,VIBRATION,0.8271098423115995,units_0_5
SR-000000000963,FS-000000005,,AC-00002,2026-07-23T23:15:24,CLIMB,APU_EGT,53.666779313472034,C
SR-000000000964,FS-000000005,,AC-00002,2026-07-23T23:15:24,CLIMB,CABIN_ALTITUDE,6148.657584412196,ft
SR-000000000965,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,EGT,640.3617289751191,C
SR-000000000966,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,N1,83.04085089146058,pct
SR-000000000967,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,N2,91.58712990387717,pct
SR-000000000968,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,FUEL_FLOW,1325.3727009926306,kg_h
SR-000000000969,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,OIL_TEMP,107.84634496448862,C
SR-000000000970,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,OIL_PRESSURE,52.1894329653661,psi
SR-000000000971,FS-000000005,EN-000003,AC-00002,2026-07-24T02:37:44,CRUISE,VIBRATION,0.6516014232672733,units_0_5
SR-000000000972,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,EGT,613.3578530634911,C
SR-000000000973,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,N1,85.45904999456575,pct
SR-000000000974,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,N2,84.30889986043967,pct
SR-000000000975,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,FUEL_FLOW,1125.403126878674,kg_h
SR-000000000976,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,OIL_TEMP,107.119024177449,C
SR-000000000977,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,OIL_PRESSURE,60.17222395199858,psi
SR-000000000978,FS-000000005,EN-000004,AC-00002,2026-07-24T02:37:44,CRUISE,VIBRATION,1.0077598389021223,units_0_5
SR-000000000979,FS-000000005,,AC-00002,2026-07-24T02:37:44,CRUISE,APU_EGT,52.40502117826765,C
SR-000000000980,FS-000000005,,AC-00002,2026-07-24T02:37:44,CRUISE,CABIN_ALTITUDE,,ft
SR-000000000981,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,EGT,,C
SR-000000000982,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,N1,86.30606206369154,pct
SR-000000000983,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,N2,83.12220485792298,pct
SR-000000000984,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,FUEL_FLOW,1359.0786457073914,kg_h
SR-000000000985,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,OIL_TEMP,103.5294039190921,C
SR-000000000986,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,OIL_PRESSURE,46.41525362243814,psi
SR-000000000987,FS-000000005,EN-000003,AC-00002,2026-07-24T03:58:40,CRUISE,VIBRATION,0.8253934163565918,units_0_5
SR-000000000988,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,EGT,617.2327611765558,C
SR-000000000989,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,N1,80.8029285934716,pct
SR-000000000990,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,N2,88.65785937814249,pct
SR-000000000991,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,FUEL_FLOW,1263.7750140827654,kg_h
SR-000000000992,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,OIL_TEMP,110.67346925623582,C
SR-000000000993,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,OIL_PRESSURE,54.065354330752776,psi
SR-000000000994,FS-000000005,EN-000004,AC-00002,2026-07-24T03:58:40,CRUISE,VIBRATION,0.8454897989840735,units_0_5
SR-000000000995,FS-000000005,,AC-00002,2026-07-24T03:58:40,CRUISE,APU_EGT,111.31411426773145,C
SR-000000000996,FS-000000005,,AC-00002,2026-07-24T03:58:40,CRUISE,CABIN_ALTITUDE,7282.4812492693345,ft
SR-000000000997,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,EGT,691.098786022702,C
SR-000000000998,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,N1,79.52442089268096,pct
SR-000000000999,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,N2,92.16497676998691,pct
SR-000000001000,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,FUEL_FLOW,4393.12050726068,kg_h
SR-000000001001,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,OIL_TEMP,106.41130759901513,C
SR-000000001002,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,OIL_PRESSURE,51.02184727583601,psi
SR-000000001003,FS-000000005,EN-000003,AC-00002,2026-07-24T05:19:36,CRUISE,VIBRATION,0.8087019624886215,units_0_5
SR-000000001004,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,EGT,601.8219334375852,C
SR-000000001005,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,N1,80.99102593642877,pct
SR-000000001006,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,N2,81.51874062433129,pct
SR-000000001007,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,FUEL_FLOW,1278.0073436937778,kg_h
SR-000000001008,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,OIL_TEMP,109.8593602670901,C
SR-000000001009,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,OIL_PRESSURE,57.323586725092994,psi
SR-000000001010,FS-000000005,EN-000004,AC-00002,2026-07-24T05:19:36,CRUISE,VIBRATION,0.847288724149195,units_0_5
SR-000000001011,FS-000000005,,AC-00002,2026-07-24T05:19:36,CRUISE,APU_EGT,67.83076743680459,C
SR-000000001012,FS-000000005,,AC-00002,2026-07-24T05:19:36,CRUISE,CABIN_ALTITUDE,6744.949118483953,ft
SR-000000001013,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,EGT,672.6733450055067,C
SR-000000001014,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,N1,86.32337602541263,pct
SR-000000001015,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,N2,90.41378351701555,pct
SR-000000001016,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,FUEL_FLOW,1203.4489789425852,kg_h
SR-000000001017,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,OIL_TEMP,105.96416828228749,C
SR-000000001018,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,OIL_PRESSURE,54.97597482944531,psi
SR-000000001019,FS-000000005,EN-000003,AC-00002,2026-07-24T06:40:32,CRUISE,VIBRATION,0.9812598023718385,units_0_5
SR-000000001020,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,EGT,616.0200500773416,C
SR-000000001021,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,N1,84.72599955970786,pct
SR-000000001022,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,N2,81.7638333299623,pct
SR-000000001023,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,FUEL_FLOW,1245.4497276601087,kg_h
SR-000000001024,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,OIL_TEMP,106.06930054044078,C
SR-000000001025,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,OIL_PRESSURE,52.021709660437175,psi
SR-000000001026,FS-000000005,EN-000004,AC-00002,2026-07-24T06:40:32,CRUISE,VIBRATION,0.8939251899857865,units_0_5
SR-000000001027,FS-000000005,,AC-00002,2026-07-24T06:40:32,CRUISE,APU_EGT,52.04917422996085,C
SR-000000001028,FS-000000005,,AC-00002,2026-07-24T06:40:32,CRUISE,CABIN_ALTITUDE,6624.464756662385,ft
SR-000000001029,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,EGT,671.5807052034868,C
SR-000000001030,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,N1,80.7806077641924,pct
SR-000000001031,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,N2,94.1993576569507,pct
SR-000000001032,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,FUEL_FLOW,1376.0032811941376,kg_h
SR-000000001033,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,OIL_TEMP,111.43231607995406,C
SR-000000001034,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,OIL_PRESSURE,53.64776698790436,psi
SR-000000001035,FS-000000005,EN-000003,AC-00002,2026-07-24T08:01:28,CRUISE,VIBRATION,0.6754929807715491,units_0_5
SR-000000001036,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,EGT,567.4677373408203,C
SR-000000001037,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,N1,82.5610798276405,pct
SR-000000001038,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,N2,85.31275897299261,pct
SR-000000001039,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,FUEL_FLOW,1142.6955493413511,kg_h
SR-000000001040,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,OIL_TEMP,107.16010188770326,C
SR-000000001041,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,OIL_PRESSURE,54.89255874259454,psi
SR-000000001042,FS-000000005,EN-000004,AC-00002,2026-07-24T08:01:28,CRUISE,VIBRATION,0.9243898351665518,units_0_5
SR-000000001043,FS-000000005,,AC-00002,2026-07-24T08:01:28,CRUISE,APU_EGT,67.28800493662345,C
SR-000000001044,FS-000000005,,AC-00002,2026-07-24T08:01:28,CRUISE,CABIN_ALTITUDE,7021.029078577231,ft
SR-000000001045,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,EGT,629.6127095103615,C
SR-000000001046,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,N1,86.01948307115362,pct
SR-000000001047,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,N2,93.9202581716626,pct
SR-000000001048,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,FUEL_FLOW,1305.7162223924079,kg_h
SR-000000001049,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,OIL_TEMP,108.26121104592173,C
SR-000000001050,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,OIL_PRESSURE,53.20860716770755,psi
SR-000000001051,FS-000000005,EN-000003,AC-00002,2026-07-24T09:22:24,CRUISE,VIBRATION,0.7425750369819314,units_0_5
SR-000000001052,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,EGT,585.1013315699174,C
SR-000000001053,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,N1,81.69560477830001,pct
SR-000000001054,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,N2,85.02119538904283,pct
SR-000000001055,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,FUEL_FLOW,1026.9900924649855,kg_h
SR-000000001056,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,OIL_TEMP,107.02849667148747,C
SR-000000001057,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,OIL_PRESSURE,55.43991793801438,psi
SR-000000001058,FS-000000005,EN-000004,AC-00002,2026-07-24T09:22:24,CRUISE,VIBRATION,0.9455402667251601,units_0_5
SR-000000001059,FS-000000005,,AC-00002,2026-07-24T09:22:24,CRUISE,APU_EGT,74.38738061765478,C
SR-000000001060,FS-000000005,,AC-00002,2026-07-24T09:22:24,CRUISE,CABIN_ALTITUDE,6786.815230931484,ft
SR-000000001061,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,EGT,437.6563651030026,C
SR-000000001062,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,N1,48.742657837000266,pct
SR-000000001063,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,N2,68.28803951146237,pct
SR-000000001064,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,FUEL_FLOW,613.0575215429941,kg_h
SR-000000001065,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,OIL_TEMP,88.97562787567206,C
SR-000000001066,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,OIL_PRESSURE,58.05100947548786,psi
SR-000000001067,FS-000000005,EN-000003,AC-00002,2026-07-24T12:17:45,DESCENT,VIBRATION,0.7746966455342343,units_0_5
SR-000000001068,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,EGT,410.2514330922778,C
SR-000000001069,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,N1,51.708375813225565,pct
SR-000000001070,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,N2,58.441436975909085,pct
SR-000000001071,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,FUEL_FLOW,389.78526792974304,kg_h
SR-000000001072,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,OIL_TEMP,99.00905337636004,C
SR-000000001073,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,OIL_PRESSURE,55.43606242575156,psi
SR-000000001074,FS-000000005,EN-000004,AC-00002,2026-07-24T12:17:45,DESCENT,VIBRATION,0.7542043090131259,units_0_5
SR-000000001075,FS-000000005,,AC-00002,2026-07-24T12:17:45,DESCENT,APU_EGT,47.64612188299709,C
SR-000000001076,FS-000000005,,AC-00002,2026-07-24T12:17:45,DESCENT,CABIN_ALTITUDE,5294.309122616263,ft
SR-000000001077,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,EGT,949.0452041623614,C
SR-000000001078,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,N1,67.0393703108295,pct
SR-000000001079,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,N2,77.73168427805288,pct
SR-000000001080,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,FUEL_FLOW,538.8808303965017,kg_h
SR-000000001081,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,OIL_TEMP,,C
SR-000000001082,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,OIL_PRESSURE,54.70913266321774,psi
SR-000000001083,FS-000000005,EN-000003,AC-00002,2026-07-24T14:35:38,APPROACH,VIBRATION,0.5818712084553731,units_0_5
